# OQ-190 consumer_census.tsv — pass 1 (name-keyed) + pass 2 (closure/T2b)
# governed by the frozen PREREGISTRATION.md in this directory
# code surface: 497 tracked .pl/.py files (corpus data excluded)
file	line	surface	emitted_name	bucket	tier	grade	reached_by	disposition	confidence	text
prolog/tests/test_coexists_fpn_canary.pl	244	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_victim(C, canary_public)),
prolog/tests/test_coexists_fpn_canary.pl	245	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_beneficiary(C, canary_elite)).
prolog/tests/test_coexists_fpn_canary.pl	258	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_victim(C, _)),
prolog/tests/test_coexists_fpn_canary.pl	259	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_beneficiary(C, _)),
prolog/tests/test_commentary_census.pl	46	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, Name, agenda_setter,
prolog/tests/test_commentary_census.pl	62	code	founding_problem_status	verdict	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:founding_problem_status(tcc_dead_snare, dead)),
prolog/tests/test_commentary_census.pl	64	code	founding_problem_status	verdict	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:founding_problem_status(tcc_live_snare, live)),
prolog/tests/test_commentary_census.pl	66	code	founding_problem_status	verdict	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:founding_problem_status(tcc_contested_open, contested)),
prolog/tests/test_commentary_census.pl	67	code	founding_problem_status	verdict	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:founding_problem_status(tcc_sig_unknown, contested)),
prolog/tests/test_commentary_census.pl	74	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_victim(tcc_ext_clear, captured_party)),
prolog/tests/test_commentary_census.pl	85	code	founding_problem_status	verdict	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:founding_problem_status(C, _)),
prolog/tests/test_commentary_census.pl	86	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_victim(C, _)),
prolog/tests/test_commentary_census.pl	87	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_stakeholder(C, _, _, _, _, _, _)) )).
prolog/tests/test_commentary_census.pl	125	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	test(dead_snare_precondition_type) :- drl_core:dr_type(tcc_dead_snare, snare).
prolog/tests/test_commentary_census.pl	128	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	test(live_snare_precondition_type) :- drl_core:dr_type(tcc_live_snare, snare).
prolog/tests/test_commentary_census.pl	131	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	test(contested_open_precondition_type) :- drl_core:dr_type(tcc_contested_open, snare).
prolog/tests/test_commentary_census.pl	134	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	test(sig_unknown_precondition_type) :- drl_core:dr_type(tcc_sig_unknown, unknown).
prolog/tests/test_commentary_census.pl	148	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(tcc_ext_ood, T), \+ stakeholder_seats:extractive_type(T).
prolog/tests/test_commentary_census.pl	152	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(tcc_ext_clear, T), stakeholder_seats:extractive_type(T),
prolog/tests/test_commentary_census.pl	153	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(tcc_ext_clear, _).
prolog/tests/test_commentary_census.pl	157	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(tcc_ext_unnameable, T), stakeholder_seats:extractive_type(T),
prolog/tests/test_commentary_census.pl	158	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	\+ narrative_ontology:constraint_victim(tcc_ext_unnameable, _).
prolog/tests/test_cs_pattern_detection.pl	146	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary(test_naturalized_mountain, admin_structures).
prolog/tests/test_cs_pattern_detection.pl	147	data	constraint_victim	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_victim(test_naturalized_mountain, workforce).
prolog/tests/test_dispatch_bound_call.pl	19	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	Fixture: bdh_synth_overlap authors ONLY a constraint_beneficiary (multifile), making
prolog/tests/test_dispatch_bound_call.pl	31	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary(bdh_synth_overlap, bdh_synth_group).
prolog/tests/test_empty_chair.pl	50	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, agenda_setter,
prolog/tests/test_empty_chair.pl	53	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, victim,
prolog/tests/test_empty_chair.pl	56	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, payer,
prolog/tests/test_empty_chair.pl	59	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, excluded,
prolog/tests/test_empty_chair.pl	62	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, excluded,
prolog/tests/test_empty_chair.pl	72	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_stakeholder(C, _, _, _, _, _, _)),
prolog/tests/test_empty_chair.pl	73	code	stakeholder_non_agent	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:stakeholder_non_agent(C, _)),
prolog/tests/test_h1_stakeholder_spectrum.pl	150	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, agenda_setter,
prolog/tests/test_h1_stakeholder_spectrum.pl	153	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, not_a_role,
prolog/tests/test_h1_stakeholder_spectrum.pl	156	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, Role,
prolog/tests/test_h1_stakeholder_spectrum.pl	159	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, excluded,
prolog/tests/test_h1_stakeholder_spectrum.pl	164	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_stakeholder(C, _, _, _, _, _, _)),
prolog/tests/test_h1_stakeholder_spectrum.pl	165	code	stakeholder_non_agent	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:stakeholder_non_agent(C, _)),
prolog/tests/test_h1_stakeholder_spectrum.pl	268	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(C, N, victim,
prolog/tests/test_h1_stakeholder_spectrum.pl	352	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(tsh_domain,
prolog/tests/test_h1_stakeholder_spectrum.pl	355	code	stakeholder_non_agent	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:stakeholder_non_agent(tsh_domain, robot)),
prolog/tests/test_oq186_common_cause_clique.pl	30	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_beneficiary(oq186t_a1, oq186t_shared_beneficiary),
prolog/tests/test_oq186_common_cause_clique.pl	31	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_beneficiary(oq186t_a2, oq186t_shared_beneficiary),
prolog/tests/test_oq186_common_cause_clique.pl	32	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_beneficiary(oq186t_a3, oq186t_shared_beneficiary),
prolog/tests/test_oq186_common_cause_clique.pl	33	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq186t_a1, oq186t_shared_victim),
prolog/tests/test_oq186_common_cause_clique.pl	34	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq186t_a2, oq186t_shared_victim),
prolog/tests/test_oq186_common_cause_clique.pl	35	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq186t_a3, oq186t_shared_victim),
prolog/tests/test_oq186_common_cause_clique.pl	39	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_beneficiary(oq186t_b1, oq186t_b1_beneficiary),
prolog/tests/test_oq186_common_cause_clique.pl	40	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_beneficiary(oq186t_b2, oq186t_b2_beneficiary),
prolog/tests/test_oq186_common_cause_clique.pl	41	code	constraint_beneficiary	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_beneficiary(oq186t_b3, oq186t_b3_beneficiary),
prolog/tests/test_oq186_common_cause_clique.pl	42	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq186t_b1, oq186t_b1_victim),
prolog/tests/test_oq186_common_cause_clique.pl	43	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq186t_b2, oq186t_b2_victim),
prolog/tests/test_oq186_common_cause_clique.pl	44	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq186t_b3, oq186t_b3_victim)
prolog/tests/test_oq39_scaffold_escalation.pl	40	data	has_coordination_function	cast	producer		name	n/a-authorship	recovered	narrative_ontology:has_coordination_function(t39_rise).
prolog/tests/test_oq39_scaffold_escalation.pl	50	data	has_coordination_function	cast	producer		name	n/a-authorship	recovered	narrative_ontology:has_coordination_function(t39_flat).
prolog/tests/test_oq39_scaffold_escalation.pl	66	data	has_coordination_function	cast	producer		name	n/a-authorship	recovered	narrative_ontology:has_coordination_function(t39_dual).
prolog/tests/test_oq39_scaffold_escalation.pl	76	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Ctx, scaffold), !.
prolog/tests/test_oq86_extraction_commentary.pl	51	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_positive, cartel_member_a, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	53	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_positive, cartel_member_b, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	55	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_positive, trade_press, observer,
prolog/tests/test_oq86_extraction_commentary.pl	67	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_neg_type, cartel_member_a, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	69	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_neg_type, cartel_member_b, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	82	data	constraint_victim	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_victim(oq86_neg_victim, captured_suppliers).
prolog/tests/test_oq86_extraction_commentary.pl	83	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_neg_victim, cartel_member_a, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	85	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_neg_victim, cartel_member_b, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	98	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_neg_vacuity, squeezed_supplier, payer,
prolog/tests/test_oq86_extraction_commentary.pl	100	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_neg_vacuity, trade_press, observer,
prolog/tests/test_oq86_extraction_commentary.pl	118	data	constraint_victim	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_victim(oq86_bridge_sentinel, inferred_subject).
prolog/tests/test_oq86_extraction_commentary.pl	119	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_bridge_sentinel, cartel_member_a, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	121	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(oq86_bridge_sentinel, cartel_member_b, agenda_setter,
prolog/tests/test_oq86_extraction_commentary.pl	130	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(oq86_positive, T),
prolog/tests/test_oq86_extraction_commentary.pl	134	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	\+ narrative_ontology:constraint_victim(oq86_positive, _).
prolog/tests/test_oq86_extraction_commentary.pl	150	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(oq86_neg_type, T),
prolog/tests/test_oq86_extraction_commentary.pl	158	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(oq86_neg_victim, T),
prolog/tests/test_oq86_extraction_commentary.pl	162	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_victim(oq86_neg_victim, _).
prolog/tests/test_oq86_extraction_commentary.pl	169	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(oq86_neg_vacuity, T),
prolog/tests/test_oq86_extraction_commentary.pl	173	code	constraint_victim	cast	T4?		name	SUSPECT-unwitnessed	recovered	\+ narrative_ontology:constraint_victim(oq86_neg_vacuity, _).
prolog/tests/test_oq86_extraction_commentary.pl	180	code	constraint_victim	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(V, narrative_ontology:constraint_victim(oq86_bridge_sentinel, V), Vs),
prolog/tests/test_seat_totality.pl	36	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(tst_excluded_only, ghost, excluded,
prolog/tests/test_seat_totality.pl	40	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(tst_agent_seat, boss, agenda_setter,
prolog/tests/test_seat_totality.pl	46	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(tst_two_agent_seats, boss, agenda_setter,
prolog/tests/test_seat_totality.pl	48	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	assertz(narrative_ontology:constraint_stakeholder(tst_two_agent_seats, boss2, agenda_setter,
prolog/tests/test_seat_totality.pl	54	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	retractall(narrative_ontology:constraint_stakeholder(C, _, _, _, _, _, _)) )).
prolog/tests/test_seat_totality.pl	89	code	constraint_stakeholder	cast	T4?		name	SUSPECT-unwitnessed	recovered	narrative_ontology:constraint_stakeholder(C, N, _, _, _, _, _) ),
prolog/transition_paths.pl	31	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	36	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C),
prolog/transition_paths.pl	41	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	52	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	60	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	66	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	78	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	83	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C).
prolog/transition_paths.pl	87	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	93	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/transition_paths.pl	254	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	narrative_ontology:has_coordination_function(C), !.
prolog/uke_dr_bridge.pl	14	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, Type),
prolog/uke_dr_bridge.pl	45	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	drl_core:dr_type(C, snare),
prompts/archives/constraint_story_template.pl	111	data	constraint_beneficiary	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_beneficiary([id], [beneficiary_group]).
prompts/archives/constraint_story_template.pl	114	data	constraint_victim	cast	producer		name	n/a-authorship	recovered	narrative_ontology:constraint_victim([id], [victim_group]).
python/audits/coordination_vitality_diagnostic.py	1159	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	f"because it only checks `constraint_beneficiary(C, _)` existence. "
python/audits/g_channel_flip_audit.py	157	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	lines.append("    ( drl_core:dr_type(CAtom, Ctx, GT) -> true ; GT = unknown ),")
python/audits/g_channel_flip_audit.py	160	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	lines.append("    ( drl_core:dr_type(CAtom, Ctx, CT) -> true ; CT = unknown ),")
python/audits/g_channel_flip_audit.py	188	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(CAtom, ModCtx, GT) -> true ; GT = unknown ),
python/audits/g_channel_flip_audit.py	190	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(CAtom, ModCtx, CT) -> true ; CT = unknown ),
python/audits/oq207_stakeholder_h1_census.py	101	code	constraint_stakeholder	cast	T3	presence	name	SUSPECT-confirmed-grade-unmeasured	recovered	findall(X, narrative_ontology:constraint_stakeholder(C, X, excluded, _, _, _, _), Excl),
python/audits/oq22_starvation_census.py	138	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(C, Ctx, FT0) -> true ; FT0 = unknown ),
python/audits/oq48_threshold_distributions.py	84	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(C, Ctx, FT0) -> true ; FT0 = unknown ),
python/audits/oq49_override_remeasure.py	69	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(C, Ctx, FT0) -> true ; FT0 = unknown ),
python/audits/oq49_override_remeasure.py	102	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(C, Ctx, FT) -> true ; FT = unknown ),
python/audits/oq65_bait_census.py	167	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	for _, term in capture_terms(t, ("constraint_beneficiary(",)):
python/audits/oq65_bait_census.py	168	code	constraint_beneficiary	cast	T2	cardinality	name	SUSPECT-confirmed-grade-unmeasured	recovered	inner = term[len("constraint_beneficiary("):-1]
python/generate_constraint_pl.py	748	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:constraint_beneficiary({cid}, {b}).")
python/generate_constraint_pl.py	750	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:constraint_victim({cid}, {v}).")
python/generate_constraint_pl.py	755	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:constraint_beneficiary({cid}, {b}).")
python/generate_constraint_pl.py	757	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:constraint_victim({cid}, {v}).")
python/generate_constraint_pl.py	761	code	constraint_vindicates	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:constraint_vindicates({cid}, {p}).")
python/generate_constraint_pl.py	792	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:constraint_stakeholder({cid}, {s['name']}, {s['role']},")
python/generate_constraint_pl.py	795	code	stakeholder_secondary_role	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:stakeholder_secondary_role({cid}, {s['name']}, {s['secondary_role']}).")
python/generate_constraint_pl.py	797	code	stakeholder_non_agent	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:stakeholder_non_agent({cid}, {s['name']}).")
python/generate_constraint_pl.py	807	code	stakeholder_gain_flow	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:stakeholder_gain_flow({cid}, {data['gain_flow']}).")
python/generate_constraint_pl.py	809	code	fixing_cost_class	cast	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:fixing_cost_class({cid}, {data['fixing_cost']}).")
python/generate_constraint_pl.py	829	code	disappearance_verdict	verdict	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:disappearance_verdict({cid}, {sq['disappearance_verdict']}).")
python/generate_constraint_pl.py	831	code	founding_problem_status	verdict	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:founding_problem_status({cid}, {sq['founding_problem_status']}).")
python/generate_constraint_pl.py	839	code	founding_problem_corroboration_class	verdict	T6		name	SUSPECT-unwitnessed	inferred	emit(f"narrative_ontology:founding_problem_corroboration_class({cid}, {sq['founding_problem_corroboration_class']}).")
python/lineage_fingerprint_probe.py	56	code	fingerprint_actors	cast	T2b	cardinality	closure	SUSPECT-confirmed-grade-unmeasured	recovered	logical_fingerprint:fingerprint_actors(C, A),
python/linter.py	126	code	constraint_stakeholder	cast	T6		name	SUSPECT-unwitnessed	inferred	has_stakeholder_surface = "constraint_stakeholder(" in content
python/linter.py	250	code	founding_problem_status	verdict	T6		name	SUSPECT-unwitnessed	inferred	and "founding_problem_status(" not in content):
python/linter.py	298	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	has_beneficiary_data = 'constraint_beneficiary(' in content
python/linter.py	323	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	has_beneficiary = 'constraint_beneficiary(' in content
python/linter.py	324	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	has_victim = 'constraint_victim(' in content
python/linter.py	337	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	if 'constraint_beneficiary(' not in content:
python/linter.py	344	code	constraint_beneficiary	cast	T6		name	SUSPECT-unwitnessed	inferred	has_beneficiary = 'constraint_beneficiary(' in content
python/linter.py	345	code	constraint_victim	cast	T6		name	SUSPECT-unwitnessed	inferred	has_victim = 'constraint_victim(' in content
python/shared/maxent.py	29	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	def has_coordination_function(c):
python/shared/maxent.py	34	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	def has_asymmetric_extraction(c):
python/shared/maxent.py	55	code	has_coordination_function	cast	T6		name	SUSPECT-unwitnessed	inferred	return has_coordination_function(c)
python/shared/maxent.py	57	code	has_asymmetric_extraction	cast	T6		name	SUSPECT-unwitnessed	inferred	return has_asymmetric_extraction(c)
python/sweeps/epsilon_stability.py	149	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( catch(drl_core:dr_type(C, Ctx, T0), _, fail) -> T = T0 ; T = err ).
python/sweeps/representation_robustness_sweep.py	152	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	findall(T, (member(Ctx, Ctxs), drl_core:dr_type(C, Ctx, T)), Types),
python/sweeps/surface2_lock_sweep.py	42	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	LOAD-BEARING when metric_based_type_indexed != final dr_type (the override actually
python/sweeps/surface2_lock_sweep.py	145	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	final_type(C, T) :- ( catch(drl_core:dr_type(C, T0),_,fail) -> T = T0 ; T = err ).
python/sweeps/tripwire_fabricated_defaults.py	58	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	catch(drl_core:dr_type(C, Ctx, Type), _, Type=error)
python/sweeps/witness_pass.py	46	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	catch(drl_core:dr_type(C, Ctx, Type), _, Type=error)
python/tests/test_battery.py	68	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	( drl_core:dr_type(C, Ctx, T) -> true ; T = unknown ),
python/testset_rebuild.py	634	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	f"(drl_core:dr_type({cid},{ctx},T) -> true ; T = unknown),"
python/validate_constraint_story.py	689	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	f":- (   drl_core:dr_type({constraint_id}, "
python/validate_constraint_story.py	703	code	dr_type	cast	T2b	presence	closure	SUSPECT-confirmed-grade-unmeasured	recovered	f"     drl_core:dr_type({constraint_id}, Ctx, T)),\n"
