id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
kodashim_corpus__substitution_archive	4	True	-0.017745831474349917	0.5753708861482661	0.5931167176226161	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
kodashim_obligation__memorial_archival	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
kodashim_obligation__performance_prerequisite	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
kodashim_obligation__study_as_occupation	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
lagrange_multipliers	4	True	-0.009550081247850919	0.11040195532208537	0.11995203656993629	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
large_language_model_training_data_acquisition	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
latin_correctness__continuity_reading	4	True	-0.005070237564099976	0.16439168175664748	0.16946191932074745	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
latin_correctness__hybrid_reading	4	True	-0.017745831474349917	0.5753708861482661	0.5931167176226161	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
latin_correctness__rupture_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
lausanne_minority_protections__expansive_reading	4	True	0.013166979305865363	0.4383778180177267	0.4252108387118613	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
lausanne_minority_protections__guarantor_reading	4	True	0.28241196324950196	0.3835805907655109	0.10116862751600891	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
lausanne_minority_protections__restrictive_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
legacy_admission_gatekeeping	4	True	0.2609005954775204	0.7945597951571295	0.5336591996796091	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
legal_personhood_boundary__developmental_potentiality_reading	4	True	-0.039852362853025784	0.9315528632876693	0.971405226140695	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
legal_personhood_boundary__functional_capacity_reading	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
legal_personhood_boundary__restrictive_anthropocentric_reading	4	True	-0.00843053430112561	0.7945597951571295	0.8029903294582551	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
legislative_minority_veto_mechanism	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimacy_of_imposed_practice__endogenous_climb_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
legitimacy_of_imposed_practice__exogenous_override_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
legitimacy_of_practice_standardization__endogenous_displacement_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
legitimacy_of_practice_standardization__exogenous_override_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimate_health_intervention__bodily_autonomy_primary	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimate_health_intervention__proportionality_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
legitimate_health_intervention__public_health_primary	4	True	-0.053908270927801476	0.7945597951571295	0.848468066084931	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimate_knowledge_boundary__credentialed_expertise_reading	4	True	-0.007558410063078134	0.7123639542788058	0.719922364341884	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimate_knowledge_boundary__experiential_pluralism_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
legitimate_knowledge_boundary__hybrid_coproduction_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
liability_attribution__deployer_liability	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
liability_attribution__developer_liability	4	True	0.038896132321056376	0.7945597951571295	0.7556636628360731	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
liability_attribution__shared_liability	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
licensing_statute_mandate__graduated_access_filter	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
licensing_statute_mandate__public_safety_coordination	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
licensing_statute_mandate__rent_seeking_suppression	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
liturgical_vernacularization	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
living_language_status__literary_continuity_reading	4	True	0.03083454933182562	0.3835805907655109	0.35274604143368526	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
living_language_status__liturgical_preservation_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	False	False	False	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
living_language_status__native_generation_reading	4	True	-0.038170336473231196	0.7123639542788058	0.750534290752037	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
lycurgan_laws__adaptive_fiction_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
lycurgan_laws__demographic_trap_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
lycurgan_laws__sacral_fidelity_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
maat_order_principle__distributed_maintenance_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
maat_order_principle__divine_mandate_reading	4	True	0.641533711730331	0.9315528632876693	0.29001915155733826	False	False	False	snare|snare|tangled_rope|snare	snare|snare|tangled_rope|snare	mountain|rope|rope|mountain
maat_order_principle__reciprocity_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
magna_carta_1215__baronial_privilege_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
magna_carta_1215__living_document_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
magna_carta_1215__universal_rights_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
magna_carta_clause_39__feudal_prerogative_reading	4	True	0.11699999999999998	0.24658752263497122	0.12958752263497125	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
magna_carta_clause_39__liberal_due_process_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
magna_carta_clause_39__originalist_limitation_reading	4	True	0.1259520116098375	0.3835805907655109	0.2576285791556734	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
magna_carta_constraint_authority__feudal_obsolescence_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
magna_carta_constraint_authority__living_constitutionalism_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
magna_carta_constraint_authority__parliamentary_sovereignty_reading	4	True	-0.017745831474349917	0.5753708861482661	0.5931167176226161	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
mandate_legitimacy_scope__bodily_autonomy_primary	4	True	-0.057626082715925724	0.8493570224093454	0.9069831051252711	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
mandate_legitimacy_scope__proportionality_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	naturalized|tangled_rope|rope|tangled_rope	naturalized|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
mandate_legitimacy_scope__public_health_primary	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
manifesto_revolutionary_method__council_communist_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
manifesto_revolutionary_method__democratic_gradualism_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	tangled_rope|rope|rope|tangled_rope	tangled_rope|rope|rope|tangled_rope	mountain|rope|rope|mountain
manifesto_revolutionary_method__vanguard_rupture_reading	4	True	-0.009011950459823928	0.8493570224093454	0.8583689728691694	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
market_as_natural_default__beneficiary_maintained_reading	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
market_as_natural_default__dual_operation_reading	4	True	0.06387156647306734	0.7945597951571295	0.7306882286840621	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
market_as_natural_default__engineered_closure_reading	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
market_as_natural_default__lapsed_alternative_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
market_as_natural_default__lapsed_closure_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	piton|piton|rope|unknown	piton|piton|rope|unknown	mountain|rope|rope|mountain
market_dominance_lock_in	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
market_naturalization__beneficiary_maintained_reading	4	True	0.07488390552014793	0.9315528632876693	0.8566689577675214	False	False	False	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	mountain|rope|rope|mountain
market_naturalization__hybrid_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
market_naturalization__lapsed_alternative_reading	4	True	-0.021487682807664568	0.2484043994746921	0.26989208228235667	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
marriage_authority__communal_autonomy_reading	4	True	0.09288377666480156	0.6575667270265899	0.5646829503617884	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
marriage_authority__federalist_millet_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
marriage_authority__gender_rights_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_authority__judicial_harmonization_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
marriage_authority__secularist_reading	4	True	0.09186683736905867	0.7945597951571295	0.7026929577880708	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
marriage_commitment_legitimacy__exogenous_override_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
marriage_commitment_legitimacy__hybrid_pragmatic_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
marriage_commitment_reversal__endogenous_reinterpretation_reading	4	True	0.00833503811637036	0.6575667270265899	0.6492316889102195	False	False	False	naturalized|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
marriage_commitment_reversal__exogenous_override_reading	4	True	0.7390818902824207	0.9315528632876693	0.19247097300524862	True	False	False	snare|snare|snare|snare	snare|snare|snare|snare	mountain|rope|rope|mountain
marriage_commitment_reversal__practice_doctrine_gap	4	True	-0.009011950459823928	0.8493570224093454	0.8583689728691694	False	False	False	piton|snare|rope|snare	piton|snare|rope|snare	mountain|rope|rope|mountain
marriage_sacrament__civic_pastoral_reading	4	True	0.00833503811637036	0.6575667270265899	0.6492316889102195	False	False	False	naturalized|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
marriage_sacrament__hierarchical_indissolubility_reading	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
maximum_entropy_principle	4	True	-0.005968800779906825	0.06900122207630337	0.0749700228562102	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
maxwell_demon_impossibility	4	True	-0.009550081247850919	0.11040195532208537	0.11995203656993629	True	True	False	mountain|scaffold|scaffold|mountain	rope|rope|rope|rope	mountain|rope|rope|mountain
mco_unit_system_discontinuity	4	True	0.03083454933182562	0.3835805907655109	0.35274604143368526	False	False	False	piton|rope|rope|piton	piton|rope|rope|piton	mountain|rope|rope|mountain
measurement_timing_authority_erosion	4	True	0.009029624626067892	0.7123639542788058	0.7033343296527379	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
mercosur_tariff_harmonization	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
meritocracy_theater	4	True	0.3224	0.8493570224093454	0.5269570224093454	False	False	False	piton|snare|tangled_rope|snare	piton|snare|tangled_rope|snare	mountain|rope|rope|mountain
metamorphosis_samsa	4	True	0.011807970664858013	0.9315528632876693	0.9197448926228112	False	False	False	snare|snare|naturalized|snare	snare|snare|naturalized|snare	mountain|rope|rope|mountain
microscopy_color_bottleneck	4	True	-0.021487682807664568	0.2484043994746921	0.26989208228235667	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
middlebox_interception	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
monetary_anchor_principle__overdetermined_composite_reading	4	True	-0.009011950459823928	0.8493570224093454	0.8583689728691694	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
monetary_anchor_principle__punctuated_swap_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
monetary_anchor_principle__triffin_inevitability_reading	4	True	-0.009630906897865318	0.16439168175664748	0.1740225886545128	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
monopoly_rulebook__extraction_demo_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
monopoly_rulebook__social_scaffold_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	mountain|rope|rope|mountain
monopoly_rulebook__tournament_orthodoxy_reading	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
montevideo_statehood_criteria__constitutive_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
montevideo_statehood_criteria__declaratory_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
montevideo_statehood_criteria__hybrid_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
monty_hall_conditional_probability	4	True	-0.009550081247850919	0.11040195532208537	0.11995203656993629	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
multilateral_arms_control_authority_erosion	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
n26usc469_real_estate_exemption	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
nafta_jurisdictional_boundary__capital_supremacy_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
nafta_jurisdictional_boundary__embedded_liberalism_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
nafta_jurisdictional_boundary__sovereignty_primacy_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
naskh_principle__classical_abrogation	4	True	0.00833503811637036	0.6575667270265899	0.6492316889102195	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	mountain|rope|rope|mountain
naskh_principle__contextual_harmonization	4	True	0.0348723944947402	0.7123639542788058	0.6774915597840656	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
naskh_principle__progressive_restriction	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
neural_interface_standardization	4	True	0.16900379041174604	0.7945597951571295	0.6255560047453834	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
neurodivergent_workplace_exclusion	4	True	0.2333828820613657	0.7945597951571295	0.5611769130957638	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
newtons_method_convergence	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
nicene_christological_kernel__homoiousios_reading	4	True	-0.01859087106836658	0.6027694997743741	0.6213603708427407	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
nicene_christological_kernel__homoousios_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nicene_creed_authority__boundary_maintenance_reading	4	True	0.11072662130424742	0.5205736588960505	0.409847037591803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
nicene_creed_authority__confessional_reading	4	True	-0.005070237564099976	0.16439168175664748	0.16946191932074745	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
nicene_creed_authority__imperial_uniformity_reading	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nicene_creed_authority__liturgical_habituation_reading	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
nicene_creed_authority__strict_orthodox_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
nicene_creed_authority__symbolic_confessional_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
northeast_asian_wmd_proliferation	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
notability_guidelines__deletionist_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
notability_guidelines__deliberative_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
notability_guidelines__inclusionist_reading	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
npat_regime_delegitimization	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
npt_article_iv_vi_pairing__abolitionist	4	True	0.35359999999999997	0.9315528632876693	0.5779528632876694	False	False	False	unknown|snare|snare|snare	unknown|snare|snare|snare	mountain|rope|rope|mountain
npt_article_iv_vi_pairing__grand_bargain	4	True	0.20680948117118816	0.7945597951571295	0.5877503139859414	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
